Model_name,Input_shape,nb_layers,nb_conv,nb_bn,nb_fc,nb_pooling,sum_activations,weighted_sum_neurons,fc_multiply,params_conv,params_bn,params_fc,flatten,avg_pooling
MNASNet0.5,"(1, 331, 331, 3)",153,52,52,1,0,20476235,6813031808,576000,804248,38432,577000,0,1
MNASNet0.5,"(1, 448, 448, 3)",153,52,52,1,0,36579880,11547103232,576000,804248,38432,577000,0,1
MNASNet0.5,"(1, 480, 480, 3)",153,52,52,1,0,41991976,13255603200,576000,804248,38432,577000,0,1
MNASNet0.5,"(1, 568, 568, 3)",153,52,52,1,0,59241384,19005023360,576000,804248,38432,577000,0,1
MNASNet0.5,"(1, 600, 600, 3)",153,52,52,1,0,66077864,21180187776,576000,804248,38432,577000,0,1
MNASNet0.5,"(1, 800, 800, 3)",153,52,52,1,0,116641576,36821120000,576000,804248,38432,577000,0,1
MNASNet0.5,"(1, 896, 896, 3)",153,52,52,1,0,146314792,46188412928,576000,804248,38432,577000,0,1
MNASNet0.5,"(1, 1024, 1024, 3)",153,52,52,1,0,191104552,60327723008,576000,804248,38432,577000,0,1
MNASNet0.5,"(1, 1200, 1200, 3)",153,52,52,1,0,263113224,84000473856,576000,804248,38432,577000,0,1
MNASNet0.5,"(1, 1600, 1600, 3)",153,52,52,1,0,466561576,147284480000,576000,804248,38432,577000,0,1
MNASNet0.5,"(1, 1792, 1792, 3)",153,52,52,1,0,585254440,184753651712,576000,804248,38432,577000,0,1
MNASNet0.5,"(1, 2400, 2400, 3)",153,52,52,1,0,1049761576,331390080000,576000,804248,38432,577000,0,1
MNASNet0.75,"(1, 32, 32, 3)",153,52,52,1,0,292456,134439936,864000,1759560,57952,865000,0,1
MNASNet0.75,"(1, 56, 56, 3)",153,52,52,1,0,962752,519486144,864000,1759560,57952,865000,0,1
MNASNet0.75,"(1, 64, 64, 3)",153,52,52,1,0,1164232,537759744,864000,1759560,57952,865000,0,1
MNASNet0.75,"(1, 75, 75, 3)",153,52,52,1,0,1781491,1023307872,864000,1759560,57952,865000,0,1
MNASNet0.75,"(1, 112, 112, 3)",153,52,52,1,0,3661696,1904585856,864000,1759560,57952,865000,0,1
MNASNet0.75,"(1, 128, 128, 3)",153,52,52,1,0,4651336,2151038976,864000,1759560,57952,865000,0,1
MNASNet0.75,"(1, 150, 150, 3)",153,52,52,1,0,6690268,3312432456,864000,1759560,57952,865000,0,1
MNASNet0.75,"(1, 224, 224, 3)",153,52,52,1,0,14240872,6587556864,864000,1759560,57952,865000,0,1
MNASNet0.75,"(1, 240, 240, 3)",153,52,52,1,0,16554496,8094819456,864000,1759560,57952,865000,0,1
MNASNet0.75,"(1, 256, 256, 3)",153,52,52,1,0,18599752,8604155904,864000,1759560,57952,865000,0,1
MNASNet0.75,"(1, 299, 299, 3)",153,52,52,1,0,26062195,12780297312,864000,1759560,57952,865000,0,1
MNASNet0.75,"(1, 320, 320, 3)",153,52,52,1,0,29061064,13443993600,864000,1759560,57952,865000,0,1
MNASNet0.75,"(1, 331, 331, 3)",153,52,52,1,0,31855603,15535386720,864000,1759560,57952,865000,0,1
MNASNet0.75,"(1, 448, 448, 3)",153,52,52,1,0,56957896,26350227456,864000,1759560,57952,865000,0,1
MNASNet0.75,"(1, 480, 480, 3)",153,52,52,1,0,65385064,30248985600,864000,1759560,57952,865000,0,1
MNASNet0.75,"(1, 568, 568, 3)",153,52,52,1,0,92232896,43384330944,864000,1759560,57952,865000,0,1
MNASNet0.75,"(1, 600, 600, 3)",153,52,52,1,0,102877344,48348862656,864000,1759560,57952,865000,0,1
MNASNet0.75,"(1, 800, 800, 3)",153,52,52,1,0,181621864,84024960000,864000,1759560,57952,865000,0,1
MNASNet0.75,"(1, 896, 896, 3)",153,52,52,1,0,227825992,105400909824,864000,1759560,57952,865000,0,1
MNASNet0.75,"(1, 1024, 1024, 3)",153,52,52,1,0,297568072,137666494464,864000,1759560,57952,865000,0,1
MNASNet0.75,"(1, 1200, 1200, 3)",153,52,52,1,0,409654336,191650306176,864000,1759560,57952,865000,0,1
MNASNet0.75,"(1, 1600, 1600, 3)",153,52,52,1,0,726481864,336099840000,864000,1759560,57952,865000,0,1
MNASNet0.75,"(1, 1792, 1792, 3)",153,52,52,1,0,911298376,421603639296,864000,1759560,57952,865000,0,1
MNASNet0.75,"(1, 2400, 2400, 3)",153,52,52,1,0,1634581864,756224640000,864000,1759560,57952,865000,0,1
MNASNet1.0,"(1, 32, 32, 3)",153,52,52,1,0,335528,220872704,1152000,3023432,75328,1153000,0,1
MNASNet1.0,"(1, 56, 56, 3)",153,52,52,1,0,1115216,860114816,1152000,3023432,75328,1153000,0,1
MNASNet1.0,"(1, 64, 64, 3)",153,52,52,1,0,1335656,883490816,1152000,3023432,75328,1153000,0,1
MNASNet1.0,"(1, 75, 75, 3)",153,52,52,1,0,2066155,1709812544,1152000,3023432,75328,1153000,0,1
MNASNet1.0,"(1, 112, 112, 3)",153,52,52,1,0,4219448,3163817984,1152000,3023432,75328,1153000,0,1
MNASNet1.0,"(1, 128, 128, 3)",153,52,52,1,0,5336168,3533963264,1152000,3023432,75328,1153000,0,1
MNASNet1.0,"(1, 150, 150, 3)",153,52,52,1,0,7703612,5459324640,1152000,3023432,75328,1153000,0,1
MNASNet1.0,"(1, 224, 224, 3)",153,52,52,1,0,16337576,10822762496,1152000,3023432,75328,1153000,0,1
MNASNet1.0,"(1, 240, 240, 3)",153,52,52,1,0,19030328,13370886144,1152000,3023432,75328,1153000,0,1
MNASNet1.0,"(1, 256, 256, 3)",153,52,52,1,0,21338216,14135853056,1152000,3023432,75328,1153000,0,1
MNASNet1.0,"(1, 299, 299, 3)",153,52,52,1,0,29981483,21099331392,1152000,3023432,75328,1153000,0,1
MNASNet1.0,"(1, 320, 320, 3)",153,52,52,1,0,33339752,22087270400,1152000,3023432,75328,1153000,0,1
MNASNet1.0,"(1, 331, 331, 3)",153,52,52,1,0,36636395,25636244288,1152000,3023432,75328,1153000,0,1
MNASNet1.0,"(1, 448, 448, 3)",153,52,52,1,0,65343848,43291049984,1152000,3023432,75328,1153000,0,1
MNASNet1.0,"(1, 480, 480, 3)",153,52,52,1,0,75011752,49696358400,1152000,3023432,75328,1153000,0,1
MNASNet1.0,"(1, 568, 568, 3)",153,52,52,1,0,105914448,71339904896,1152000,3023432,75328,1153000,0,1
MNASNet1.0,"(1, 600, 600, 3)",153,52,52,1,0,118131792,79499727744,1152000,3023432,75328,1153000,0,1
MNASNet1.0,"(1, 800, 800, 3)",153,52,52,1,0,208362152,138045440000,1152000,3023432,75328,1153000,0,1
MNASNet1.0,"(1, 896, 896, 3)",153,52,52,1,0,261368936,173164199936,1152000,3023432,75328,1153000,0,1
MNASNet1.0,"(1, 1024, 1024, 3)",153,52,52,1,0,341379176,226173648896,1152000,3023432,75328,1153000,0,1
MNASNet1.0,"(1, 1200, 1200, 3)",153,52,52,1,0,470155448,315214055424,1152000,3023432,75328,1153000,0,1
MNASNet1.0,"(1, 1600, 1600, 3)",153,52,52,1,0,833442152,552181760000,1152000,3023432,75328,1153000,0,1
MNASNet1.0,"(1, 1792, 1792, 3)",153,52,52,1,0,1045469288,692656799744,1152000,3023432,75328,1153000,0,1
MNASNet1.0,"(1, 2400, 2400, 3)",153,52,52,1,0,1875242152,1242408960000,1152000,3023432,75328,1153000,0,1
MNASNet1.4,"(1, 32, 32, 3)",153,52,52,1,0,474120,438711296,1616000,5932808,106240,1617000,0,1
MNASNet1.4,"(1, 56, 56, 3)",153,52,52,1,0,1576392,1709502464,1616000,5932808,106240,1617000,0,1
MNASNet1.4,"(1, 64, 64, 3)",153,52,52,1,0,1888632,1754845184,1616000,5932808,106240,1617000,0,1
MNASNet1.4,"(1, 75, 75, 3)",153,52,52,1,0,2921235,3403266816,1616000,5932808,106240,1617000,0,1
MNASNet1.4,"(1, 112, 112, 3)",153,52,52,1,0,5967360,6293557376,1616000,5932808,106240,1617000,0,1
MNASNet1.4,"(1, 128, 128, 3)",153,52,52,1,0,7546680,7019380736,1616000,5932808,106240,1617000,0,1
MNASNet1.4,"(1, 150, 150, 3)",153,52,52,1,0,10889604,10846129616,1616000,5932808,106240,1617000,0,1
MNASNet1.4,"(1, 224, 224, 3)",153,52,52,1,0,23106312,21496853504,1616000,5932808,106240,1617000,0,1
MNASNet1.4,"(1, 240, 240, 3)",153,52,52,1,0,26914944,26577488000,1616000,5932808,106240,1617000,0,1
MNASNet1.4,"(1, 256, 256, 3)",153,52,52,1,0,30178872,28077522944,1616000,5932808,106240,1617000,0,1
MNASNet1.4,"(1, 299, 299, 3)",153,52,52,1,0,42401123,41934180608,1616000,5932808,106240,1617000,0,1
MNASNet1.4,"(1, 320, 320, 3)",153,52,52,1,0,47153016,43871129600,1616000,5932808,106240,1617000,0,1
MNASNet1.4,"(1, 331, 331, 3)",153,52,52,1,0,51813139,50948287232,1616000,5932808,106240,1617000,0,1
MNASNet1.4,"(1, 448, 448, 3)",153,52,52,1,0,92417400,85987414016,1616000,5932808,106240,1617000,0,1
MNASNet1.4,"(1, 480, 480, 3)",153,52,52,1,0,106091016,98710041600,1616000,5932808,106240,1617000,0,1
MNASNet1.4,"(1, 568, 568, 3)",153,52,52,1,0,149793224,141710192640,1616000,5932808,106240,1617000,0,1
MNASNet1.4,"(1, 600, 600, 3)",153,52,52,1,0,167072344,157918327808,1616000,5932808,106240,1617000,0,1
MNASNet1.4,"(1, 800, 800, 3)",153,52,52,1,0,294692616,274194560000,1616000,5932808,106240,1617000,0,1
MNASNet1.4,"(1, 896, 896, 3)",153,52,52,1,0,369661752,343949656064,1616000,5932808,106240,1617000,0,1
MNASNet1.4,"(1, 1024, 1024, 3)",153,52,52,1,0,482822712,449240367104,1616000,5932808,106240,1617000,0,1
MNASNet1.4,"(1, 1200, 1200, 3)",153,52,52,1,0,664955904,626192489600,1616000,5932808,106240,1617000,0,1
MNASNet1.4,"(1, 1600, 1600, 3)",153,52,52,1,0,1178762616,1096778240000,1616000,5932808,106240,1617000,0,1
MNASNet1.4,"(1, 1792, 1792, 3)",153,52,52,1,0,1478639160,1375798624256,1616000,5932808,106240,1617000,0,1
MNASNet1.4,"(1, 2400, 2400, 3)",153,52,52,1,0,2652212616,2467751040000,1616000,5932808,106240,1617000,0,1
EfficientNet-B0,"(1, 32, 32, 3)",233,81,49,1,0,490212,313488896,1280000,3965532,84032,1281000,0,1
EfficientNet-B0,"(1, 56, 56, 3)",233,81,49,1,0,1568628,1202334464,1280000,3965532,84032,1281000,0,1
EfficientNet-B0,"(1, 64, 64, 3)",233,81,49,1,0,1868388,1252073984,1280000,3965532,84032,1281000,0,1
EfficientNet-B0,"(1, 75, 75, 3)",233,81,49,1,0,2853887,2287473664,1280000,3965532,84032,1281000,0,1
EfficientNet-B0,"(1, 112, 112, 3)",233,81,49,1,0,5816292,4302765056,1280000,3965532,84032,1281000,0,1
EfficientNet-B0,"(1, 128, 128, 3)",233,81,49,1,0,7381092,5006414336,1280000,3965532,84032,1281000,0,1
EfficientNet-B0,"(1, 150, 150, 3)",233,81,49,1,0,10652288,7691015520,1280000,3965532,84032,1281000,0,1
EfficientNet-B0,"(1, 224, 224, 3)",233,81,49,1,0,22541028,15330850304,1280000,3965532,84032,1281000,0,1
EfficientNet-B0,"(1, 240, 240, 3)",233,81,49,1,0,26197988,18569567232,1280000,3965532,84032,1281000,0,1
EfficientNet-B0,"(1, 256, 256, 3)",233,81,49,1,0,29431908,20023775744,1280000,3965532,84032,1281000,0,1
EfficientNet-B0,"(1, 299, 299, 3)",233,81,49,1,0,41266751,29407365120,1280000,3965532,84032,1281000,0,1
EfficientNet-B0,"(1, 320, 320, 3)",233,81,49,1,0,45970020,31286796800,1280000,3965532,84032,1281000,0,1
EfficientNet-B0,"(1, 331, 331, 3)",233,81,49,1,0,50429439,35784528896,1280000,3965532,84032,1281000,0,1
EfficientNet-B0,"(1, 448, 448, 3)",233,81,49,1,0,90071652,61321519616,1280000,3965532,84032,1281000,0,1
EfficientNet-B0,"(1, 480, 480, 3)",233,81,49,1,0,103394020,70394508800,1280000,3965532,84032,1281000,0,1
EfficientNet-B0,"(1, 568, 568, 3)",233,81,49,1,0,146016116,100893633280,1280000,3965532,84032,1281000,0,1
EfficientNet-B0,"(1, 600, 600, 3)",233,81,49,1,0,162853748,112442988288,1280000,3965532,84032,1281000,0,1
EfficientNet-B0,"(1, 800, 800, 3)",233,81,49,1,0,287150820,195539187200,1280000,3965532,84032,1281000,0,1
EfficientNet-B0,"(1, 896, 896, 3)",233,81,49,1,0,360194148,245284196864,1280000,3965532,84032,1281000,0,1
EfficientNet-B0,"(1, 1024, 1024, 3)",233,81,49,1,0,470448228,320371003904,1280000,3965532,84032,1281000,0,1
EfficientNet-B0,"(1, 1200, 1200, 3)",233,81,49,1,0,647640548,444689513472,1280000,3965532,84032,1281000,0,1
EfficientNet-B0,"(1, 1600, 1600, 3)",233,81,49,1,0,1148510820,782154867200,1280000,3965532,84032,1281000,0,1
EfficientNet-B0,"(1, 1792, 1792, 3)",233,81,49,1,0,1440684132,981134905856,1280000,3965532,84032,1281000,0,1
EfficientNet-B0,"(1, 2400, 2400, 3)",233,81,49,1,0,2584110820,1759847667200,1280000,3965532,84032,1281000,0,1
EfficientNet-B1,"(1, 32, 32, 3)",335,115,69,1,0,696024,472747520,1280000,6451136,124096,1281000,0,1
EfficientNet-B1,"(1, 56, 56, 3)",335,115,69,1,0,2225112,1803810560,1280000,6451136,124096,1281000,0,1
EfficientNet-B1,"(1, 64, 64, 3)",335,115,69,1,0,2649432,1887664640,1280000,6451136,124096,1281000,0,1
EfficientNet-B1,"(1, 75, 75, 3)",335,115,69,1,0,4068099,3459438592,1280000,6451136,124096,1281000,0,1
EfficientNet-B1,"(1, 112, 112, 3)",335,115,69,1,0,8267544,6503367680,1280000,6451136,124096,1281000,0,1
EfficientNet-B1,"(1, 128, 128, 3)",335,115,69,1,0,10463064,7547333120,1280000,6451136,124096,1281000,0,1
EfficientNet-B1,"(1, 150, 150, 3)",335,115,69,1,0,15116772,11571845984,1280000,6451136,124096,1281000,0,1
EfficientNet-B1,"(1, 224, 224, 3)",335,115,69,1,0,31950552,23111421440,1280000,6451136,124096,1281000,0,1
EfficientNet-B1,"(1, 240, 240, 3)",335,115,69,1,0,37180184,28028478464,1280000,6451136,124096,1281000,0,1
EfficientNet-B1,"(1, 256, 256, 3)",335,115,69,1,0,41717592,30186007040,1280000,6451136,124096,1281000,0,1
EfficientNet-B1,"(1, 299, 299, 3)",335,115,69,1,0,58571331,44369988608,1280000,6451136,124096,1281000,0,1
EfficientNet-B1,"(1, 320, 320, 3)",335,115,69,1,0,65158488,47165012480,1280000,6451136,124096,1281000,0,1
EfficientNet-B1,"(1, 331, 331, 3)",335,115,69,1,0,71566595,53987465216,1280000,6451136,124096,1281000,0,1
EfficientNet-B1,"(1, 448, 448, 3)",335,115,69,1,0,127667544,92442360320,1280000,6451136,124096,1281000,0,1
EfficientNet-B1,"(1, 480, 480, 3)",335,115,69,1,0,146550488,106119892480,1280000,6451136,124096,1281000,0,1
EfficientNet-B1,"(1, 568, 568, 3)",335,115,69,1,0,206967768,152012748544,1280000,6451136,124096,1281000,0,1
EfficientNet-B1,"(1, 600, 600, 3)",335,115,69,1,0,230833496,169418670848,1280000,6451136,124096,1281000,0,1
EfficientNet-B1,"(1, 800, 800, 3)",335,115,69,1,0,407004888,294775508480,1280000,6451136,124096,1281000,0,1
EfficientNet-B1,"(1, 896, 896, 3)",335,115,69,1,0,510535512,369766115840,1280000,6451136,124096,1281000,0,1
EfficientNet-B1,"(1, 1024, 1024, 3)",335,115,69,1,0,666808152,482959485440,1280000,6451136,124096,1281000,0,1
EfficientNet-B1,"(1, 1200, 1200, 3)",335,115,69,1,0,918183704,670538630144,1280000,6451136,124096,1281000,0,1
EfficientNet-B1,"(1, 1600, 1600, 3)",335,115,69,1,0,1627884888,1179098708480,1280000,6451136,124096,1281000,0,1
EfficientNet-B1,"(1, 1792, 1792, 3)",335,115,69,1,0,2042007384,1479061137920,1280000,6451136,124096,1281000,0,1
EfficientNet-B1,"(1, 2400, 2400, 3)",335,115,69,1,0,3662684888,2652970708480,1280000,6451136,124096,1281000,0,1
EfficientNet-B2,"(1, 32, 32, 3)",335,115,69,1,0,731674,559738304,1408000,7633426,135136,1409000,0,1
EfficientNet-B2,"(1, 56, 56, 3)",335,115,69,1,0,2342554,2131815872,1408000,7633426,135136,1409000,0,1
EfficientNet-B2,"(1, 64, 64, 3)",335,115,69,1,0,2780314,2235012032,1408000,7633426,135136,1409000,0,1
EfficientNet-B2,"(1, 75, 75, 3)",335,115,69,1,0,4286245,4097017408,1408000,7633426,135136,1409000,0,1
EfficientNet-B2,"(1, 112, 112, 3)",335,115,69,1,0,8681914,7696192064,1408000,7633426,135136,1409000,0,1
EfficientNet-B2,"(1, 128, 128, 3)",335,115,69,1,0,10974874,8936106944,1408000,7633426,135136,1409000,0,1
EfficientNet-B2,"(1, 150, 150, 3)",335,115,69,1,0,15879334,13691400224,1408000,7633426,135136,1409000,0,1
EfficientNet-B2,"(1, 224, 224, 3)",335,115,69,1,0,33509914,27364117952,1408000,7633426,135136,1409000,0,1
EfficientNet-B2,"(1, 240, 240, 3)",335,115,69,1,0,39014330,33177995840,1408000,7633426,135136,1409000,0,1
EfficientNet-B2,"(1, 256, 256, 3)",335,115,69,1,0,43753114,35740486592,1408000,7633426,135136,1409000,0,1
EfficientNet-B2,"(1, 299, 299, 3)",335,115,69,1,0,61496293,52539278912,1408000,7633426,135136,1409000,0,1
EfficientNet-B2,"(1, 320, 320, 3)",335,115,69,1,0,68336794,55843771328,1408000,7633426,135136,1409000,0,1
EfficientNet-B2,"(1, 331, 331, 3)",335,115,69,1,0,75132197,63926998592,1408000,7633426,135136,1409000,0,1
EfficientNet-B2,"(1, 448, 448, 3)",335,115,69,1,0,133893274,109452530624,1408000,7633426,135136,1409000,0,1
EfficientNet-B2,"(1, 480, 480, 3)",335,115,69,1,0,153696794,125646843328,1408000,7633426,135136,1409000,0,1
EfficientNet-B2,"(1, 568, 568, 3)",335,115,69,1,0,217128602,179947072960,1408000,7633426,135136,1409000,0,1
EfficientNet-B2,"(1, 600, 600, 3)",335,115,69,1,0,242161690,200553744320,1408000,7633426,135136,1409000,0,1
EfficientNet-B2,"(1, 800, 800, 3)",335,115,69,1,0,426848794,349016673728,1408000,7633426,135136,1409000,0,1
EfficientNet-B2,"(1, 896, 896, 3)",335,115,69,1,0,535426714,437806181312,1408000,7633426,135136,1409000,0,1
EfficientNet-B2,"(1, 1024, 1024, 3)",335,115,69,1,0,699317914,571828079552,1408000,7633426,135136,1409000,0,1
EfficientNet-B2,"(1, 1200, 1200, 3)",335,115,69,1,0,963045050,793884591680,1408000,7633426,135136,1409000,0,1
EfficientNet-B2,"(1, 1600, 1600, 3)",335,115,69,1,0,1707248794,1396062753728,1408000,7633426,135136,1409000,0,1
EfficientNet-B2,"(1, 1792, 1792, 3)",335,115,69,1,0,2141560474,1751220784064,1408000,7633426,135136,1409000,0,1
EfficientNet-B2,"(1, 2400, 2400, 3)",335,115,69,1,0,3841248794,3141139553728,1408000,7633426,135136,1409000,0,1
EfficientNet-B3,"(1, 32, 32, 3)",380,130,78,1,0,967016,834850112,1536000,10608936,174592,1537000,0,1
EfficientNet-B3,"(1, 56, 56, 3)",380,130,78,1,0,3106904,3197326784,1536000,10608936,174592,1537000,0,1
EfficientNet-B3,"(1, 64, 64, 3)",380,130,78,1,0,3680024,3333821504,1536000,10608936,174592,1537000,0,1
EfficientNet-B3,"(1, 75, 75, 3)",380,130,78,1,0,5648851,6078950816,1536000,10608936,174592,1537000,0,1
EfficientNet-B3,"(1, 112, 112, 3)",380,130,78,1,0,11477816,11446135232,1536000,10608936,174592,1537000,0,1
EfficientNet-B3,"(1, 128, 128, 3)",380,130,78,1,0,14532056,13329707072,1536000,10608936,174592,1537000,0,1
EfficientNet-B3,"(1, 150, 150, 3)",380,130,78,1,0,21035404,20467860920,1536000,10608936,174592,1537000,0,1
EfficientNet-B3,"(1, 224, 224, 3)",380,130,78,1,0,44375144,40818392384,1536000,10608936,174592,1537000,0,1
EfficientNet-B3,"(1, 240, 240, 3)",380,130,78,1,0,51628088,49420534208,1536000,10608936,174592,1537000,0,1
EfficientNet-B3,"(1, 256, 256, 3)",380,130,78,1,0,57940184,53313249344,1536000,10608936,174592,1537000,0,1
EfficientNet-B3,"(1, 299, 299, 3)",380,130,78,1,0,81343043,78254411936,1536000,10608936,174592,1537000,0,1
EfficientNet-B3,"(1, 320, 320, 3)",380,130,78,1,0,90496280,83300906048,1536000,10608936,174592,1537000,0,1
EfficientNet-B3,"(1, 331, 331, 3)",380,130,78,1,0,99391187,95229115808,1536000,10608936,174592,1537000,0,1
EfficientNet-B3,"(1, 448, 448, 3)",380,130,78,1,0,177312536,163267990592,1536000,10608936,174592,1537000,0,1
EfficientNet-B3,"(1, 480, 480, 3)",380,130,78,1,0,203538280,187424714048,1536000,10608936,174592,1537000,0,1
EfficientNet-B3,"(1, 568, 568, 3)",380,130,78,1,0,287603800,268589520320,1536000,10608936,174592,1537000,0,1
EfficientNet-B3,"(1, 600, 600, 3)",380,130,78,1,0,320758568,299337370304,1536000,10608936,174592,1537000,0,1
EfficientNet-B3,"(1, 800, 800, 3)",380,130,78,1,0,565272680,520620899648,1536000,10608936,174592,1537000,0,1
EfficientNet-B3,"(1, 896, 896, 3)",380,130,78,1,0,709062104,653066383424,1536000,10608936,174592,1537000,0,1
EfficientNet-B3,"(1, 1024, 1024, 3)",380,130,78,1,0,926102744,852984094784,1536000,10608936,174592,1537000,0,1
EfficientNet-B3,"(1, 1200, 1200, 3)",380,130,78,1,0,1275177848,1183878799808,1536000,10608936,174592,1537000,0,1
EfficientNet-B3,"(1, 1600, 1600, 3)",380,130,78,1,0,2260902680,2082478019648,1536000,10608936,174592,1537000,0,1
EfficientNet-B3,"(1, 1792, 1792, 3)",380,130,78,1,0,2836060376,2612259954752,1536000,10608936,174592,1537000,0,1
EfficientNet-B3,"(1, 2400, 2400, 3)",380,130,78,1,0,5086952680,4685573219648,1536000,10608936,174592,1537000,0,1
EfficientNet-B4,"(1, 32, 32, 3)",470,160,96,1,0,1283176,1433562976,1792000,17423416,250400,1793000,0,1
EfficientNet-B4,"(1, 56, 56, 3)",470,160,96,1,0,4137688,5500380640,1792000,17423416,250400,1793000,0,1
EfficientNet-B4,"(1, 64, 64, 3)",470,160,96,1,0,4864648,5724899680,1792000,17423416,250400,1793000,0,1
EfficientNet-B4,"(1, 75, 75, 3)",470,160,96,1,0,7529779,10510145184,1792000,17423416,250400,1793000,0,1
EfficientNet-B4,"(1, 112, 112, 3)",470,160,96,1,0,15202216,19734826336,1792000,17423416,250400,1793000,0,1
EfficientNet-B4,"(1, 128, 128, 3)",470,160,96,1,0,19190536,22890246496,1792000,17423416,250400,1793000,0,1
EfficientNet-B4,"(1, 150, 150, 3)",470,160,96,1,0,27890836,35175614704,1792000,17423416,250400,1793000,0,1
EfficientNet-B4,"(1, 224, 224, 3)",470,160,96,1,0,58586728,70094950240,1792000,17423416,250400,1793000,0,1
EfficientNet-B4,"(1, 240, 240, 3)",470,160,96,1,0,68251560,85030432096,1792000,17423416,250400,1793000,0,1
EfficientNet-B4,"(1, 256, 256, 3)",470,160,96,1,0,76494088,91551633760,1792000,17423416,250400,1793000,0,1
EfficientNet-B4,"(1, 299, 299, 3)",470,160,96,1,0,107633811,134638347424,1792000,17423416,250400,1793000,0,1
EfficientNet-B4,"(1, 320, 320, 3)",470,160,96,1,0,119471752,143047674208,1792000,17423416,250400,1793000,0,1
EfficientNet-B4,"(1, 331, 331, 3)",470,160,96,1,0,131484979,163814512288,1792000,17423416,250400,1793000,0,1
EfficientNet-B4,"(1, 448, 448, 3)",470,160,96,1,0,234078856,280370448736,1792000,17423416,250400,1793000,0,1
EfficientNet-B4,"(1, 480, 480, 3)",470,160,96,1,0,268699752,321853370208,1792000,17423416,250400,1793000,0,1
EfficientNet-B4,"(1, 568, 568, 3)",470,160,96,1,0,379957976,461327066592,1792000,17423416,250400,1793000,0,1
EfficientNet-B4,"(1, 600, 600, 3)",470,160,96,1,0,423741752,514133809120,1792000,17423416,250400,1793000,0,1
EfficientNet-B4,"(1, 800, 800, 3)",470,160,96,1,0,746229352,894031597408,1792000,17423416,250400,1793000,0,1
EfficientNet-B4,"(1, 896, 896, 3)",470,160,96,1,0,936047368,1121472442720,1792000,17423416,250400,1793000,0,1
EfficientNet-B4,"(1, 1024, 1024, 3)",470,160,96,1,0,1222565128,1464779379040,1792000,17423416,250400,1793000,0,1
EfficientNet-B4,"(1, 1200, 1200, 3)",470,160,96,1,0,1683822120,2033801954656,1792000,17423416,250400,1793000,0,1
EfficientNet-B4,"(1, 1600, 1600, 3)",470,160,96,1,0,2984649352,3576117037408,1792000,17423416,250400,1793000,0,1
EfficientNet-B4,"(1, 1792, 1792, 3)",470,160,96,1,0,3743921416,4485880418656,1792000,17423416,250400,1793000,0,1
EfficientNet-B4,"(1, 2400, 2400, 3)",470,160,96,1,0,6715349352,8046259437408,1792000,17423416,250400,1793000,0,1
DPN-98,"(1, 32, 32, 3)",3038,1349,101,1,1,2551272,246153216,2688000,58716832,296640,2688000,0,1
DPN-98,"(1, 56, 56, 3)",3038,1349,101,1,1,8800872,908043264,2688000,58716832,296640,2688000,0,1
DPN-98,"(1, 64, 64, 3)",3038,1349,101,1,1,10169832,984612864,2688000,58716832,296640,2688000,0,1
DPN-98,"(1, 75, 75, 3)",3038,1349,101,1,1,15595763,1576478720,2688000,58716832,296640,2688000,0,1
DPN-98,"(1, 112, 112, 3)",3038,1349,101,1,1,31406952,3094235136,2688000,58716832,296640,2688000,0,1
DPN-98,"(1, 128, 128, 3)",3038,1349,101,1,1,40644072,3938451456,2688000,58716832,296640,2688000,0,1
DPN-98,"(1, 150, 150, 3)",3038,1349,101,1,1,59895156,5952618528,2688000,58716832,296640,2688000,0,1
DPN-98,"(1, 224, 224, 3)",3038,1349,101,1,1,124448232,12061507584,2688000,58716832,296640,2688000,0,1
DPN-98,"(1, 240, 240, 3)",3038,1349,101,1,1,143450984,14009092096,2688000,58716832,296640,2688000,0,1
DPN-98,"(1, 256, 256, 3)",3038,1349,101,1,1,162541032,15753805824,2688000,58716832,296640,2688000,0,1
DPN-98,"(1, 299, 299, 3)",3038,1349,101,1,1,228019891,22343665664,2688000,58716832,296640,2688000,0,1
DPN-98,"(1, 320, 320, 3)",3038,1349,101,1,1,253963752,24615321600,2688000,58716832,296640,2688000,0,1
DPN-98,"(1, 331, 331, 3)",3038,1349,101,1,1,278682355,27279632384,2688000,58716832,296640,2688000,0,1
DPN-98,"(1, 448, 448, 3)",3038,1349,101,1,1,497757672,48246030336,2688000,58716832,296640,2688000,0,1
DPN-98,"(1, 480, 480, 3)",3038,1349,101,1,1,571403752,55384473600,2688000,58716832,296640,2688000,0,1
DPN-98,"(1, 568, 568, 3)",3038,1349,101,1,1,809765480,79023678464,2688000,58716832,296640,2688000,0,1
DPN-98,"(1, 600, 600, 3)",3038,1349,101,1,1,902997608,88090510336,2688000,58716832,296640,2688000,0,1
DPN-98,"(1, 800, 800, 3)",3038,1349,101,1,1,1587211752,153845760000,2688000,58716832,296640,2688000,0,1
DPN-98,"(1, 896, 896, 3)",3038,1349,101,1,1,1990995432,192984121344,2688000,58716832,296640,2688000,0,1
DPN-98,"(1, 1024, 1024, 3)",3038,1349,101,1,1,2600480232,252060893184,2688000,58716832,296640,2688000,0,1
DPN-98,"(1, 1200, 1200, 3)",3038,1349,101,1,1,3574091624,346946799616,2688000,58716832,296640,2688000,0,1
